Minutes,Torq (N-m),Km/h,Watts,Km,Cadence,Hrate,ID,Altitude (m)
54.55,0,10.7424,0,18.8527,0,131,0,401
54.5667,0,10.7568,0,18.8559,0,131,0,401
54.5833,0,12.0402,0,18.8595,0,131.5,0,401
54.6,0,13.3236,0,18.8632,0,132,0,401
54.6667,0,23.8464,0,18.8856,0,134,0,401
54.6833,0,26.5176,0,18.8937,0,135,0,401
54.7,0,29.1888,0,18.9018,0,136,0,401
54.7167,0,30.5586,0,18.9108,0,137,0,401
54.7333,0,31.9284,0,18.9199,0,138,0,401
54.75,0,33.1065,0,18.9299,0,138.75,0,401
54.7667,0,34.2846,0,18.9399,0,139.5,0,401
54.7833,0,35.4627,0,18.9499,0,140.25,0,401
54.8,0,36.6408,0,18.9599,0,141,0,401
54.8167,0,37.1484,0,18.9707,0,142,0,401
54.8333,0,37.4472,0,18.9811,0,143,0,400.867
54.85,0,37.746,0,18.9916,0,144,0,400.733
54.8667,0,38.0448,0,19.002,0,145,0,400.6
54.8833,0,39.0924,0,19.0127,0,146,0,400.2
54.9,0,39.402,0,19.0233,0,146,0,399.8
54.9167,0,39.2832,0,19.0339,0,147,0,399.2
54.9333,0,38.6748,0,19.044,0,147,0,398.8
54.95,0,37.9989,0,19.0541,0,147,0,398.7
54.9667,0,37.323,0,19.0642,0,147,0,398.6
54.9833,0,36.6471,0,19.0743,0,147,0,398.5
55,0,35.9712,0,19.0844,0,147,0,398.4
55.0167,0,35.9784,0,19.0945,0,147,0,398
55.0333,0,35.3736,0,19.1042,0,146,0,397.4
55.05,0,35.3988,0,19.114,0,146,0,397
55.0667,0,35.0316,0,19.1242,0,145,0,396.6
55.0833,0,34.5708,0,19.1335,0,144.667,0,396.6
55.1,0,34.11,0,19.1427,0,144.333,0,396.6
55.1167,0,33.6492,0,19.1519,0,144,0,396.6
55.1333,0,33.1884,0,19.1611,0,143.667,0,396.6
55.15,0,32.7276,0,19.1704,0,143.333,0,396.6
55.1667,0,32.2668,0,19.1796,0,143,0,396.6
55.1833,0,30.6924,0,19.1877,0,142,0,396.6
55.2,0,29.118,0,19.1957,0,141,0,396.6
55.2167,0,27.5436,0,19.2038,0,140,0,396.6
55.2333,0,24.8166,0,19.2101,0,138.5,0,396.6
55.25,0,22.0896,0,19.2165,0,137,0,396.6
55.2667,0,22.3254,0,19.2226,0,135.5,0,396.6
55.2833,0,22.5612,0,19.2287,0,134,0,396.6
55.3,0,18.3024,0,19.2326,0,132,0,396.6
55.3167,0,14.0436,0,19.2364,0,130,0,396.6
55.3333,0,9.1476,0,19.2383,0,127,0,396.6
55.35,0,7.3476,0,19.24,0,125,0,396.6
55.3667,0,5.706,0,19.2411,0,122.5,0,396.6
55.3833,0,4.0644,0,19.2421,0,120,0,396.6
55.4,0,2.0322,0,19.2423,0,118,0,396.6
55.4167,0,0,0,19.2425,0,116,0,396.6
55.4333,0,0,0,19.2425,0,115,0,396.6
55.8167,0,5.814,0,19.2425,0,100,0,396.6
55.8333,0,8.6976,0,19.2451,0,100,0,396.6
55.9,0,14.9292,0,19.2627,0,99,0,396.6
55.9167,0,14.1984,0,19.2671,0,99,0,396.6
55.9333,0,15.0498,0,19.2717,0,99,0,396.6
55.95,0,15.9012,0,19.2764,0,99,0,396.6
55.9667,0,17.226,0,19.2815,0,100,0,396.2
55.9833,0,19.0764,0,19.2876,0,100,0,395.8
56,0,19.9368,0,19.2934,0,101,0,395.4
56.0167,0,20.6532,0,19.2994,0,102,0,395
56.0333,0,21.4056,0,19.3053,0,102,0,394.6
56.05,0,22.0236,0,19.3117,0,103,0,394.6
56.0667,0,22.6416,0,19.3181,0,104,0,394.6
56.0833,0,23.2596,0,19.3245,0,105,0,394.6
56.1,0,23.346,0,19.3311,0,106,0,394.6
56.1167,0,23.4324,0,19.3376,0,107,0,394.6
56.1333,0,23.6394,0,19.3442,0,108.5,0,394.6
56.15,0,23.8464,0,19.3508,0,110,0,394.6
56.1667,0,21.9084,0,19.3564,0,110.667,0,394.6
56.1833,0,19.9704,0,19.3619,0,111.333,0,394.6
56.2,0,18.0324,0,19.3675,0,112,0,394.6
56.2167,0,16.56,0,19.3722,0,113,0,394.6
56.2333,0,14.61,0,19.3755,0,113.333,0,394.867
56.25,0,12.66,0,19.3787,0,113.667,0,395.133
56.2667,0,10.71,0,19.382,0,114,0,395.4
56.2833,0,9.3456,0,19.3845,0,114,0,395.4
56.3,0,7.4124,0,19.3865,0,114,0,396.2
56.3167,0,6.8544,0,19.3883,0,115,0,396.6
56.3333,0,8.9604,0,19.3911,0,114.5,0,396.6
56.35,0,11.0664,0,19.3939,0,114,0,396.6
56.3667,0,10.1916,0,19.3972,0,114.25,0,396.6
56.3833,0,9.3168,0,19.4004,0,114.5,0,396.6
56.4,0,8.442,0,19.4037,0,114.75,0,396.6
56.4167,0,7.5672,0,19.4069,0,115,0,396.6
56.4333,0,8.5368,0,19.4094,0,116,0,396.6
56.45,0,9.5064,0,19.4118,0,117,0,396.6
56.4667,0,10.476,0,19.4142,0,118,0,396.6
56.4833,0,12.8502,0,19.4195,0,120,0,396.8
56.5,0,15.2244,0,19.4247,0,122,0,397
56.5167,0,15.3576,0,19.429,0,123,0,397.4
56.5333,0,14.8392,0,19.433,0,124,0,397.8
56.55,0,14.8248,0,19.4373,0,126,0,398.2
56.5667,0,14.3676,0,19.4414,0,127,0,398.6
56.5833,0,14.796,0,19.4455,0,128,0,398.6
56.6,0,14.8176,0,19.4497,0,129.5,0,398.6
56.6167,0,14.8392,0,19.454,0,131,0,398.6
56.6333,0,14.841,0,19.4582,0,132.5,0,398.6
56.65,0,14.8428,0,19.4624,0,134,0,398.6
56.6667,0,15.2388,0,19.4667,0,135.5,0,398.8
56.6833,0,15.6348,0,19.4709,0,137,0,399
56.7,0,15.5988,0,19.4753,0,138,0,399.4
56.7167,0,15.9948,0,19.4798,0,140,0,400
56.7333,0,16.8084,0,19.4845,0,141,0,400.4
56.75,0,16.8768,0,19.489,0,142,0,400.8
56.7667,0,16.7058,0,19.4936,0,142.75,0,400.8
56.7833,0,16.5348,0,19.4981,0,143.5,0,400.8
56.8,0,16.3638,0,19.5027,0,144.25,0,400.8
56.8167,0,16.1928,0,19.5073,0,145,0,400.8
56.8333,0,16.2144,0,19.5119,0,146,0,400.8
56.85,0,16.2999,0,19.5166,0,146.5,0,400.9
56.8667,0,16.3854,0,19.5213,0,147,0,401
56.8833,0,16.4709,0,19.5261,0,147.5,0,401.1
56.9,0,16.5564,0,19.5308,0,148,0,401.2
56.9167,0,16.596,0,19.5354,0,148,0,401.6
56.9333,0,16.9992,0,19.5404,0,149,0,402
56.95,0,17.0208,0,19.5451,0,149,0,402.6
56.9667,0,17.046,0,19.5498,0,149,0,403
56.9833,0,17.456,0,19.555,0,149.25,0,403
57,0,17.8659,0,19.5602,0,149.5,0,403
57.0167,0,18.2758,0,19.5654,0,149.75,0,403
57.0333,0,18.6858,0,19.5706,0,150,0,403
57.05,0,19.0958,0,19.5758,0,150.25,0,403
57.0667,0,19.5057,0,19.581,0,150.5,0,403
57.0833,0,19.9156,0,19.5862,0,150.75,0,403
57.1,0,20.3256,0,19.5914,0,151,0,403
57.1167,0,20.8049,0,19.5978,0,151.143,0,403
57.1333,0,21.2842,0,19.6041,0,151.286,0,403
57.15,0,21.7635,0,19.6105,0,151.429,0,403
57.1667,0,22.2429,0,19.6169,0,151.571,0,403
57.1833,0,22.7222,0,19.6233,0,151.714,0,403
57.2,0,23.2015,0,19.6297,0,151.857,0,403
57.2167,0,23.6808,0,19.6361,0,152,0,403
57.2333,0,24.0304,0,19.643,0,152.222,0,403
57.25,0,24.38,0,19.6499,0,152.444,0,403
57.2667,0,24.7296,0,19.6568,0,152.667,0,403
57.2833,0,25.0792,0,19.6637,0,152.889,0,403
57.3,0,25.4288,0,19.6706,0,153.111,0,403
57.3167,0,25.7784,0,19.6775,0,153.333,0,403
57.3333,0,26.128,0,19.6844,0,153.556,0,403
57.35,0,26.4776,0,19.6912,0,153.778,0,403
57.3667,0,26.8272,0,19.6981,0,154,0,403
57.3833,0,27.6002,0,19.7067,0,153.857,0,403
57.4,0,28.3731,0,19.7152,0,153.714,0,403
57.4167,0,29.1461,0,19.7238,0,153.571,0,403
57.4333,0,29.9191,0,19.7324,0,153.429,0,403
57.45,0,30.6921,0,19.7409,0,153.286,0,403
57.4667,0,31.465,0,19.7495,0,153.143,0,403
57.4833,0,32.238,0,19.758,0,153,0,403
57.5,0,32.4126,0,19.7672,0,152.75,0,402.9
57.5167,0,32.5872,0,19.7763,0,152.5,0,402.8
57.5333,0,32.7618,0,19.7855,0,152.25,0,402.7
57.55,0,32.9364,0,19.7946,0,152,0,402.6
57.5667,0,33.4404,0,19.804,0,152,0,402
57.5833,0,34.5852,0,19.8136,0,151,0,401.6
57.6,0,35.9532,0,19.8234,0,151,0,401.2
57.6167,0,36.8712,0,19.8342,0,150,0,400.6
57.6333,0,38.3652,0,19.845,0,149,0,400.2
57.65,0,39.6036,0,19.8554,0,148,0,399.6
57.6667,0,41.2092,0,19.8673,0,147,0,398.8
57.6833,0,43.0524,0,19.8792,0,146,0,398.2
57.7,0,44.1072,0,19.8915,0,146,0,397.4
57.7167,0,44.9784,0,19.9039,0,145,0,396.4
57.7333,0,44.8704,0,19.9163,0,144,0,395.6
57.75,0,44.3556,0,19.929,0,143,0,394.6
57.7667,0,43.0848,0,19.9409,0,141,0,393.6
57.7833,0,42.408,0,19.9527,0,138,0,392.8
57.8,0,41.3136,0,19.9635,0,135,0,392.8
57.8167,0,39.6468,0,19.9747,0,133,0,392.4
57.8333,0,38.9808,0,19.9852,0,131,0,391.8
57.85,0,37.746,0,19.9952,0,129,0,391.4
57.8667,0,36.1044,0,20.005,0,126,0,391
57.8833,0,36.6264,0,20.0147,0,126,0,390.4
57.9,0,37.5756,0,20.0252,0,125,0,390.4
57.9167,0,38.5248,0,20.0358,0,124,0,390.4
57.9333,0,39.474,0,20.0463,0,123,0,390.4
57.95,0,39.3048,0,20.0572,0,123.333,0,390.4
57.9667,0,39.1356,0,20.0681,0,123.667,0,390.4
57.9833,0,38.9664,0,20.079,0,124,0,390.4
58,0,38.6076,0,20.0897,0,125,0,390.4
58.0167,0,38.2488,0,20.1003,0,126,0,390.4
58.0333,0,37.89,0,20.1109,0,127,0,390.4
58.05,0,37.5538,0,20.1212,0,127.2,0,390.4
58.0667,0,37.2175,0,20.1315,0,127.4,0,390.4
58.0833,0,36.8813,0,20.1417,0,127.6,0,390.4
58.1,0,36.545,0,20.152,0,127.8,0,390.4
58.1167,0,36.2088,0,20.1623,0,128,0,390.4
58.1333,0,35.4762,0,20.1718,0,129,0,390.2
58.15,0,34.7436,0,20.1814,0,130,0,390
58.1667,0,35.4312,0,20.1916,0,130,0,389.6
58.1833,0,33.9768,0,20.2012,0,131,0,389.2
58.2,0,33.1668,0,20.2103,0,131,0,388.8
58.2167,0,31.6836,0,20.2195,0,132,0,388.4
58.2333,0,27.6894,0,20.2266,0,132,0,388.4
58.25,0,23.6952,0,20.2337,0,132,0,388.4
58.2667,0,18.1224,0,20.2388,0,132,0,388.4
58.2833,0,12.186,0,20.2414,0,131.5,0,388.4
58.3,0,6.2496,0,20.2441,0,131,0,388.4
58.3167,0,0,0,20.2441,0,130,0,388.4
58.55,0,5.2596,0,20.2441,0,132,0,388.4
58.5667,0,8.6868,0,20.2469,0,132,0,388.4
58.5833,0,8.5698,0,20.2494,0,132,0,388.4
58.6,0,8.4528,0,20.2518,0,132,0,388.4
58.6167,0,7.0416,0,20.2534,0,132,0,388.4
58.6333,0,5.6304,0,20.2549,0,132,0,388.4
58.65,0,5.0733,0,20.2562,0,132.5,0,388.5
58.6667,0,4.5162,0,20.2574,0,133,0,388.6
58.6833,0,3.9591,0,20.2587,0,133.5,0,388.7
58.7,0,3.402,0,20.2599,0,134,0,388.8
58.7167,0,1.6632,0,20.2601,0,134,0,389.2
58.7333,0,1.6884,0,20.2607,0,134,0,389.8
58.75,0,0,0,20.261,0,134,0,390.2
59.55,0,6.6204,0,20.261,0,104,0,390.6
59.5667,0,6.534,0,20.2643,0,104,0,390.6
59.5833,0,5.616,0,20.2667,0,104,0,390.6
59.6,0,6.49944,0,20.2683,0,104.4,0,390.6
59.6167,0,7.38288,0,20.27,0,104.8,0,390.6
59.6333,0,8.26632,0,20.2716,0,105.2,0,390.6
59.65,0,9.14976,0,20.2733,0,105.6,0,390.6
59.6667,0,10.0332,0,20.2749,0,106,0,390.6
59.6833,0,12.5091,0,20.2787,0,105.75,0,390.6
59.7,0,14.985,0,20.2825,0,105.5,0,390.6
59.7167,0,17.4609,0,20.2863,0,105.25,0,390.6
59.7333,0,19.9368,0,20.29,0,105,0,390.6
59.75,0,21.9708,0,20.2961,0,106.5,0,390.6
59.7667,0,24.0048,0,20.3021,0,108,0,390.6
59.7833,0,25.938,0,20.3095,0,110,0,390.6
59.8,0,27.8712,0,20.3169,0,112,0,390.6
59.8167,0,29.0268,0,20.3254,0,114,0,390.6
59.8333,0,30.1824,0,20.3339,0,116,0,390.6
59.85,0,30.8214,0,20.3426,0,118.5,0,390.6
59.8667,0,31.4604,0,20.3513,0,121,0,390.6
59.8833,0,31.7502,0,20.3603,0,123,0,390.6
59.9,0,32.04,0,20.3694,0,125,0,390.6
59.9167,0,32.1048,0,20.3783,0,128,0,390.6
59.9333,0,32.166,0,20.3874,0,130,0,390.6
59.95,0,32.2272,0,20.3965,0,132,0,390.6
59.9667,0,32.3082,0,20.406,0,133.5,0,390.6
59.9833,0,32.3892,0,20.4154,0,135,0,390.6
60,0,32.4792,0,20.4243,0,136.5,0,390.6
60.0167,0,32.5692,0,20.4332,0,138,0,390.6
60.0333,0,32.8812,0,20.4424,0,139,0,390.6
60.05,0,33.1932,0,20.4516,0,140,0,390.6
60.0667,0,33.5052,0,20.4608,0,141,0,390.6
60.0833,0,33.5952,0,20.4702,0,142,0,390.2
60.1,0,33.678,0,20.4795,0,144,0,389.8
60.1167,0,33.7248,0,20.489,0,144,0,389.4
60.1333,0,33.7968,0,20.4983,0,145,0,389
60.15,0,33.8508,0,20.508,0,146,0,388.6
60.1667,0,33.9624,0,20.5174,0,146.75,0,388.6
60.1833,0,34.074,0,20.5268,0,147.5,0,388.6
60.2,0,34.1856,0,20.5362,0,148.25,0,388.6
60.2167,0,34.2972,0,20.5456,0,149,0,388.6
60.2333,0,34.4124,0,20.5553,0,149.5,0,388.6
60.25,0,34.5276,0,20.565,0,150,0,388.6
60.2667,0,34.6428,0,20.5746,0,150.5,0,388.6
60.2833,0,34.758,0,20.5843,0,151,0,388.6
60.3,0,34.8732,0,20.594,0,151.5,0,388.6
60.3167,0,34.9884,0,20.6036,0,152,0,388.6
60.3333,0,35.2404,0,20.6135,0,152.333,0,388.6
60.35,0,35.4924,0,20.6233,0,152.667,0,388.6
60.3667,0,35.7444,0,20.6331,0,153,0,388.6
60.3833,0,34.848,0,20.6428,0,153,0,388.2
60.4,0,34.884,0,20.6524,0,154,0,387.8
60.4167,0,34.9776,0,20.6621,0,154,0,387.4
60.4333,0,35.4492,0,20.6719,0,154,0,387
60.45,0,35.4888,0,20.682,0,155,0,386.4
60.4667,0,35.5874,0,20.6919,0,155,0,386.4
60.4833,0,35.6861,0,20.7017,0,155,0,386.4
60.5,0,35.7847,0,20.7116,0,155,0,386.4
60.5167,0,35.8834,0,20.7215,0,155,0,386.4
60.5333,0,35.982,0,20.7313,0,155,0,386.4
60.55,0,36.0478,0,20.7413,0,155.286,0,386.4
60.5667,0,36.1137,0,20.7513,0,155.571,0,386.4
60.5833,0,36.1795,0,20.7613,0,155.857,0,386.4
60.6,0,36.2453,0,20.7712,0,156.143,0,386.4
60.6167,0,36.3111,0,20.7812,0,156.429,0,386.4
60.6333,0,36.377,0,20.7912,0,156.714,0,386.4
60.65,0,36.4428,0,20.8012,0,157,0,386.4
60.6667,0,35.982,0,20.8111,0,157,0,386.2
60.6833,0,35.5212,0,20.8211,0,157,0,386
60.7,0,35.4996,0,20.8312,0,157,0,385.6
60.7167,0,35.5104,0,20.8409,0,157,0,385.2
60.7333,0,35.3808,0,20.8509,0,158,0,384.8
60.75,0,34.9236,0,20.8606,0,158,0,384.4
60.7667,0,34.8804,0,20.8703,0,158,0,384.4
60.7833,0,34.8372,0,20.8801,0,158,0,384.4
60.8,0,34.5168,0,20.8894,0,158.143,0,384.4
60.8167,0,34.1964,0,20.8987,0,158.286,0,384.4
60.8333,0,33.876,0,20.9081,0,158.429,0,384.4
60.85,0,33.5556,0,20.9174,0,158.571,0,384.4
60.8667,0,33.2352,0,20.9267,0,158.714,0,384.4
60.8833,0,32.9148,0,20.9361,0,158.857,0,384.4
60.9,0,32.5944,0,20.9454,0,159,0,384.4
60.9167,0,32.5332,0,20.9547,0,159,0,384.4
60.9333,0,32.5332,0,20.9639,0,159,0,384.4
60.95,0,32.5332,0,20.9731,0,159,0,384.4
60.9667,0,32.5332,0,20.9824,0,159,0,384.4
60.9833,0,32.5332,0,20.9916,0,159,0,384.4
61,0,32.5332,0,21.0009,0,159,0,384.4
61.0167,0,32.5332,0,21.0101,0,159,0,384.4
61.0333,0,32.5332,0,21.0193,0,159,0,384.4
61.05,0,32.0616,0,21.0284,0,159,0,384.4
61.0667,0,32.2334,0,21.0377,0,159,0,384.4
61.0833,0,32.4051,0,21.0469,0,159,0,384.4
61.1,0,32.5769,0,21.0562,0,159,0,384.4
61.1167,0,32.7487,0,21.0654,0,159,0,384.4
61.1333,0,32.9205,0,21.0747,0,159,0,384.4
61.15,0,33.0922,0,21.0839,0,159,0,384.4
61.1667,0,33.264,0,21.0932,0,159,0,384.4
61.1833,0,33.2532,0,21.1025,0,159,0,384.343
61.2,0,33.2424,0,21.1118,0,159,0,384.286
61.2167,0,33.2316,0,21.1211,0,159,0,384.229
61.2333,0,33.2208,0,21.1305,0,159,0,384.171
61.25,0,33.21,0,21.1398,0,159,0,384.114
61.2667,0,33.1992,0,21.1491,0,159,0,384.057
61.2833,0,33.1884,0,21.1584,0,159,0,384
61.3,0,32.7708,0,21.1674,0,158,0,383.6
61.3167,0,30.3444,0,21.1758,0,158,0,383.2
61.3333,0,29.7108,0,21.1835,0,158,0,382.8
61.35,0,29.2356,0,21.1919,0,158,0,382.4
61.3667,0,28.2096,0,21.1997,0,157,0,382.4
61.3833,0,25.92,0,21.2057,0,156.6,0,382.4
61.4,0,23.6304,0,21.2118,0,156.2,0,382.4
61.4167,0,21.3408,0,21.2178,0,155.8,0,382.4
61.4333,0,19.0512,0,21.2238,0,155.4,0,382.4
61.45,0,16.7616,0,21.2298,0,155,0,382.4
61.4667,0,13.2228,0,21.2323,0,154,0,382.4
61.4833,0,9.684,0,21.2348,0,153,0,382.4
61.5,0,6.1452,0,21.2373,0,152,0,382.4
61.5167,0,0,0,21.2373,0,151,0,382.4
62.0333,0,5.652,0,21.2373,0,125,0,380.2
62.05,0,5.2608,0,21.2386,0,124.667,0,380.2
62.0667,0,4.8696,0,21.24,0,124.333,0,380.2
62.0833,0,4.4784,0,21.2413,0,124,0,380.2
62.1,0,5.01768,0,21.2426,0,124,0,380.2
62.1167,0,5.55696,0,21.2439,0,124,0,380.2
62.1333,0,6.09624,0,21.2452,0,124,0,380.2
62.15,0,6.63552,0,21.2465,0,124,0,380.2
62.1667,0,7.1748,0,21.2478,0,124,0,380.2
62.1833,0,7.9695,0,21.2499,0,123.25,0,380.2
62.2,0,8.7642,0,21.2521,0,122.5,0,380.2
62.2167,0,9.5589,0,21.2542,0,121.75,0,380.2
62.2333,0,10.3536,0,21.2563,0,121,0,380.2
62.25,0,12.762,0,21.26,0,122,0,380.2
62.2667,0,15.1704,0,21.2638,0,123,0,380.2
62.2833,0,15.2604,0,21.2681,0,124,0,380.2
62.3,0,15.3504,0,21.2724,0,125,0,380.2
62.3167,0,15.4404,0,21.2767,0,126,0,380.2
62.3333,0,15.0852,0,21.2813,0,126.667,0,380.2
62.35,0,14.73,0,21.2858,0,127.333,0,380.2
62.3667,0,14.3748,0,21.2904,0,128,0,380.2
62.3833,0,10.7784,0,21.2936,0,129,0,380.2
62.4,0,9.9819,0,21.2957,0,129,0,380.2
62.4167,0,9.1854,0,21.2978,0,129,0,380.2
62.4333,0,8.3889,0,21.2999,0,129,0,380.2
62.45,0,7.5924,0,21.302,0,129,0,380.2
62.4833,0,0,0,21.3027,0,128,0,380.2
62.6667,0,7.1604,0,21.3027,0,126,0,380.2
62.6833,0,12.4452,0,21.3074,0,127,0,380.2
62.7,0,11.484,0,21.3107,0,126.5,0,380.4
62.7167,0,10.5228,0,21.314,0,126,0,380.6
62.7333,0,5.544,0,21.3157,0,126,0,381
62.75,0,3.8304,0,21.3169,0,126,0,381.4
62.7667,0,0,0,21.3173,0,126,0,382
63.4333,0,8.4564,0,21.3173,0,101,0,382.4
63.45,0,11.2716,0,21.3207,0,102,0,382.4
63.4667,0,14.5224,0,21.3248,0,102,0,382.4
63.4833,0,13.5129,0,21.3283,0,101.857,0,382.4
63.5,0,12.5033,0,21.3318,0,101.714,0,382.4
63.5167,0,11.4938,0,21.3353,0,101.571,0,382.4
63.5333,0,10.4842,0,21.3388,0,101.429,0,382.4
63.55,0,9.47469,0,21.3423,0,101.286,0,382.4
63.5667,0,8.46514,0,21.3458,0,101.143,0,382.4
63.5833,0,7.4556,0,21.3493,0,101,0,382.4
63.6167,0,0,0,21.3504,0,98,0,382.4
64,0,8.3052,0,21.3504,0,96,0,380.2
64.0167,0,10.3626,0,21.3537,0,96.25,0,380.2
64.0333,0,12.42,0,21.357,0,96.5,0,380.2
64.05,0,14.4774,0,21.3603,0,96.75,0,380.2
64.0667,0,16.5348,0,21.3635,0,97,0,380.2
64.0833,0,18.0936,0,21.3661,0,98,0,380.2
64.1,0,21.033,0,21.3711,0,99.5,0,380.2
64.1167,0,23.9724,0,21.3761,0,101,0,380.2
64.1333,0,24.687,0,21.3828,0,102.5,0,380.2
64.15,0,25.4016,0,21.3895,0,104,0,380.2
64.1667,0,26.5632,0,21.3973,0,105,0,380.2
64.1833,0,27.7248,0,21.4051,0,106,0,380.2
64.2,0,28.8864,0,21.4129,0,107,0,380.2
64.2167,0,28.9314,0,21.4209,0,108,0,380.2
64.2333,0,28.9764,0,21.4289,0,109,0,380.2
64.25,0,30.4632,0,21.4378,0,111,0,379.8
64.2667,0,30.4524,0,21.4464,0,112,0,379.4
64.2833,0,32.3928,0,21.4555,0,113,0,379
64.3,0,32.7528,0,21.4645,0,114,0,378.4
64.3167,0,31.8672,0,21.4735,0,115,0,378
64.3333,0,33.1452,0,21.4825,0,116,0,378
64.35,0,33.786,0,21.4922,0,116,0,377.6
64.3667,0,35.1864,0,21.5025,0,117,0,377.2
64.3833,0,33.5952,0,21.5116,0,117,0,376.8
64.4,0,34.7868,0,21.5215,0,117,0,376.4
64.4167,0,34.8948,0,21.5311,0,117,0,376
64.4333,0,35.0757,0,21.5409,0,117.75,0,376
64.45,0,35.2566,0,21.5508,0,118.5,0,376
64.4667,0,35.4375,0,21.5606,0,119.25,0,376
64.4833,0,35.6184,0,21.5704,0,120,0,376
64.5,0,34.8156,0,21.5803,0,121,0,376
64.5167,0,34.0128,0,21.5902,0,122,0,376
64.5333,0,34.5168,0,21.5999,0,123.5,0,376
64.55,0,35.0208,0,21.6096,0,125,0,376
64.5667,0,35.8812,0,21.6197,0,126,0,375.4
64.5833,0,36.5508,0,21.63,0,127,0,375
64.6,0,37.0944,0,21.6402,0,128,0,374.6
64.6167,0,37.1664,0,21.6506,0,129,0,374.2
64.6333,0,37.8108,0,21.661,0,131,0,373.8
64.65,0,37.7388,0,21.6717,0,132.333,0,373.8
64.6667,0,37.6668,0,21.6824,0,133.667,0,373.8
64.6833,0,37.5948,0,21.693,0,135,0,373.8
64.7,0,37.494,0,21.7031,0,136,0,373.2
64.7167,0,37.8576,0,21.7137,0,138,0,372.8
64.7333,0,38.2644,0,21.7242,0,138,0,372.4
64.75,0,38.2968,0,21.7348,0,139,0,371.8
64.7667,0,37.9746,0,21.7455,0,140,0,371.6
64.7833,0,37.6524,0,21.7562,0,141,0,371.4
64.8,0,37.7328,0,21.7667,0,141.667,0,371.267
64.8167,0,37.8132,0,21.7773,0,142.333,0,371.133
64.8333,0,37.8936,0,21.7878,0,143,0,371
64.85,0,37.9836,0,21.7986,0,144,0,370.6
64.8667,0,37.9116,0,21.8094,0,144,0,370.2
64.8833,0,37.5336,0,21.8197,0,145,0,369.8
64.9,0,37.5372,0,21.8303,0,146,0,369.4
64.9167,0,37.5156,0,21.8406,0,146,0,369.4
64.9333,0,37.0404,0,21.8507,0,146.75,0,369.4
64.95,0,36.5652,0,21.8608,0,147.5,0,369.4
64.9667,0,36.09,0,21.8709,0,148.25,0,369.4
64.9833,0,35.6148,0,21.881,0,149,0,369.4
65,0,35.2368,0,21.8907,0,149.333,0,369.4
65.0167,0,34.8588,0,21.9003,0,149.667,0,369.4
65.0333,0,34.4808,0,21.9099,0,150,0,369.4
65.05,0,34.5552,0,21.9197,0,150.333,0,369.4
65.0667,0,34.6296,0,21.9295,0,150.667,0,369.4
65.0833,0,34.704,0,21.9393,0,151,0,369.4
65.1,0,33.5556,0,21.9481,0,151.5,0,369.4
65.1167,0,32.4072,0,21.9569,0,152,0,369.4
65.1333,0,32.1168,0,21.9655,0,152,0,369.4
65.15,0,31.8264,0,21.974,0,152,0,369.4
65.1667,0,31.536,0,21.9825,0,152,0,369.4
65.1833,0,31.2456,0,21.991,0,152,0,369.4
65.2,0,30.9552,0,21.9995,0,152,0,369.4
65.2167,0,30.6648,0,22.008,0,152,0,369.4
65.2333,0,30.5054,0,22.0162,0,152,0,369.4
65.25,0,30.3459,0,22.0244,0,152,0,369.4
65.2667,0,30.1865,0,22.0326,0,152,0,369.4
65.2833,0,30.0271,0,22.0408,0,152,0,369.4
65.3,0,29.8677,0,22.0489,0,152,0,369.4
65.3167,0,29.7082,0,22.0571,0,152,0,369.4
65.3333,0,29.5488,0,22.0653,0,152,0,369.4
65.35,0,29.3823,0,22.0733,0,152.125,0,369.4
65.3667,0,29.2158,0,22.0813,0,152.25,0,369.4
65.3833,0,29.0493,0,22.0893,0,152.375,0,369.4
65.4,0,28.8828,0,22.0974,0,152.5,0,369.4
65.4167,0,28.7163,0,22.1054,0,152.625,0,369.4
65.4333,0,28.5498,0,22.1134,0,152.75,0,369.4
65.45,0,28.3833,0,22.1214,0,152.875,0,369.4
65.4667,0,28.2168,0,22.1294,0,153,0,369.4
65.4833,0,28.3496,0,22.1373,0,153.125,0,369.4
65.5,0,28.4823,0,22.1452,0,153.25,0,369.4
65.5167,0,28.6151,0,22.1531,0,153.375,0,369.4
65.5333,0,28.7478,0,22.161,0,153.5,0,369.4
65.55,0,28.8805,0,22.1689,0,153.625,0,369.4
65.5667,0,29.0133,0,22.1768,0,153.75,0,369.4
65.5833,0,29.146,0,22.1847,0,153.875,0,369.4
65.6,0,29.2788,0,22.1926,0,154,0,369.4
65.6167,0,29.6514,0,22.2008,0,154,0,369.4
65.6333,0,30.024,0,22.209,0,154,0,369.4
65.65,0,30.1626,0,22.2175,0,154.25,0,369.4
65.6667,0,30.3012,0,22.2261,0,154.5,0,369.4
65.6833,0,30.4398,0,22.2346,0,154.75,0,369.4
65.7,0,30.5784,0,22.2432,0,155,0,369.4
65.7167,0,30.717,0,22.2517,0,155.25,0,369.4
65.7333,0,30.8556,0,22.2603,0,155.5,0,369.4
65.75,0,30.9942,0,22.2688,0,155.75,0,369.4
65.7667,0,31.1328,0,22.2773,0,156,0,369.4
65.7833,0,31.0288,0,22.2858,0,156,0,369.4
65.8,0,30.9249,0,22.2943,0,156,0,369.4
65.8167,0,30.8209,0,22.3028,0,156,0,369.4
